cast_member,country_of_origin,director,original_language,publication_date,audience_average,audience_percent,audience_ratings,critic_average,critic_percent,oscars,awards,nominations,year,month,day,dayofweek,num_actors,action film,comedy film,crime film,drama film,horror film
9941,102,4931,97,1293840000,2.9,36.0,926.0,6.2,57.0,0,0,0,2011,1,1,5,3,1,0,0,0,0
3900,8,5821,19,-94694400,3.9,77.0,1067.0,7.8,72.0,1,3,6,1967,1,1,6,8,0,0,0,1,0
239,45,5538,19,1199145600,3.1,44.0,90767.0,3.8,14.0,2,0,0,2008,1,1,1,9,0,0,0,0,1
2437,45,2567,19,157766400,3.4,62.0,7677.0,6.6,77.0,1,2,0,1975,1,1,2,22,1,0,1,1,0
461,45,2494,19,504921600,3.6,78.0,8515.0,7.2,81.0,0,0,0,1986,1,1,2,5,0,0,0,1,0
6311,79,1364,4,1041379200,3.8,87.0,39634.0,8.0,97.0,1,41,33,2003,1,1,2,7,0,0,1,1,0
18176,45,5415,19,877392000,2.8,32.0,623626.0,3.8,24.0,0,0,0,1997,10,21,1,15,0,1,0,0,0
3534,45,2217,4,1199145600,3.2,61.0,72694.0,6.7,75.0,0,0,0,2008,1,1,1,18,0,0,0,1,0
6170,45,8000,19,946684800,2.6,9.0,181.0,4.1,11.0,0,0,0,2000,1,1,5,5,0,0,1,1,0
1389,45,2654,19,757382400,2.8,41.0,31443.0,6.0,59.0,0,0,0,1994,1,1,5,9,0,0,0,1,0
7502,45,7702,19,-915148800,3.8,82.0,1304.0,7.0,100.0,0,0,0,1941,1,1,2,10,0,1,0,0,0
19200,67,6120,4,1104537600,4.4,92.0,5361.0,5.6,55.0,0,0,0,2005,1,1,5,14,0,1,0,1,0
16484,42,3324,89,1297728000,3.8,76.0,2733.0,8.1,89.0,0,0,0,2011,2,15,1,6,0,0,0,1,0
13796,45,2358,19,1262304000,2.1,18.0,67202.0,3.6,16.0,1,0,0,2010,1,1,4,7,1,0,0,0,0
17250,45,210,19,946684800,3.2,56.0,2405.0,5.1,47.0,0,0,0,2000,1,1,5,17,0,1,0,0,0
19184,45,8000,19,1230768000,4.1,82.0,13390.0,4.6,36.0,0,0,0,2009,1,1,3,2,0,0,0,1,0
7773,45,2899,19,1262304000,3.8,78.0,19937.0,6.0,54.0,2,2,0,2010,1,1,4,8,0,0,0,1,0
14061,45,7492,19,-1230768000,3.8,78.0,475.0,7.8,100.0,0,0,0,1931,1,1,3,8,0,0,0,1,0
18717,45,327,19,220924800,2.8,32.0,8496.0,5.1,50.0,0,0,0,1977,1,1,5,20,1,0,0,1,0
12334,8,258,19,599616000,3.1,52.0,1326.0,4.6,40.0,0,0,0,1989,1,1,6,6,0,1,0,1,0
7037,15,7533,57,-757382400,3.6,74.0,566.0,7.2,100.0,0,0,0,1946,1,1,1,9,0,0,0,1,0
6157,45,3034,19,567993600,3.2,53.0,730.0,5.8,45.0,0,0,0,1988,1,1,4,14,0,0,0,1,0
6879,45,2318,19,1325376000,2.5,31.0,287.0,2.2,8.0,2,2,0,2012,1,1,6,3,0,1,0,0,0
922,45,799,19,1356998400,3.2,47.0,58060.0,5.0,39.0,0,0,0,2013,1,1,1,12,0,1,0,1,0
6701,45,3285,19,631152000,3.6,77.0,5093.0,2.8,23.0,0,0,0,1990,1,1,0,1,0,0,0,1,0
15227,8,4410,19,252460800,3.0,41.0,1728.0,1.8,0.0,1,3,0,1978,1,1,6,13,0,1,0,0,0
6857,8,2853,19,1377907200,3.1,44.0,6767.0,6.8,76.0,1,1,7,2013,8,31,5,12,0,0,0,1,0
19226,45,8000,19,1262304000,3.6,70.0,1510.0,6.7,72.0,1,0,0,2010,1,1,4,1,0,1,0,0,0
14959,11,4716,56,1009843200,3.1,33.0,89.0,5.4,40.0,0,0,0,2002,1,1,1,1,0,0,1,1,0
14319,7,3891,13,1072915200,3.0,41.0,2109.0,6.2,78.0,0,0,0,2004,1,1,3,6,0,0,0,0,1
12539,13,3163,19,883612800,3.8,81.0,1392.0,6.7,75.0,0,0,0,1998,1,1,3,2,0,0,0,1,0
2219,45,7441,19,1325376000,3.0,47.0,4792.0,4.2,37.0,1,0,0,2012,1,1,6,12,0,1,0,0,0
15179,45,5543,19,1230768000,2.9,44.0,997.0,5.0,59.0,0,0,0,2009,1,1,3,3,0,0,0,0,1
13390,8,8000,19,1293840000,2.9,32.0,50.0,4.3,30.0,0,0,0,2011,1,1,5,6,0,0,1,0,0
7698,16,1951,20,1356998400,4.2,90.0,1070.0,6.1,61.0,0,0,0,2013,1,1,1,5,0,0,0,1,0
14254,45,7301,19,1358553600,3.2,51.0,11776.0,6.0,70.0,0,0,0,2013,1,19,5,1,0,0,0,0,1
17166,38,8000,19,1356998400,3.0,37.0,289.0,3.1,18.0,0,0,0,2013,1,1,1,3,1,0,0,0,0
1134,8,8000,19,1293840000,2.7,24.0,45.0,4.9,38.0,1,0,0,2011,1,1,5,1,1,0,0,0,0
2218,45,8000,19,1199145600,3.2,54.0,2932.0,5.8,70.0,0,0,0,2008,1,1,1,1,0,1,0,0,0
19226,45,5003,19,1167609600,3.0,38.0,335.0,5.5,60.0,0,0,0,2007,1,1,0,1,0,1,0,0,0
10793,45,3013,19,1199145600,3.0,45.0,11473.0,2.1,4.0,0,0,0,2008,1,1,1,5,0,1,0,0,0
197,15,726,19,883612800,2.7,27.0,12589.0,3.7,13.0,1,0,0,1998,1,1,3,13,0,0,0,1,1
19226,45,3630,19,1448409600,4.1,84.0,180868.0,7.6,94.0,1,15,42,2015,11,25,2,1,0,1,0,0,0
6950,72,7929,19,1432252800,1.5,10.0,2633.0,2.2,18.0,1,3,0,2015,5,22,4,12,0,0,0,0,1
17932,45,7850,19,1407024000,3.3,51.0,131807.0,4.2,22.0,1,10,0,2014,8,3,6,13,1,1,0,0,0
12190,9,6903,72,1472688000,3.5,69.0,569.0,6.7,86.0,14,10,0,2016,9,1,3,1,0,0,0,1,0
11390,45,2047,19,1451606400,3.3,46.0,178.0,5.8,67.0,2,4,0,2016,1,1,4,2,0,0,0,1,0
11927,45,4616,19,1496880000,2.8,35.0,47135.0,4.2,15.0,3,15,0,2017,6,8,3,6,1,0,0,0,1
14248,45,1676,19,1451606400,3.7,71.0,15538.0,8.5,96.0,0,0,0,2016,1,1,4,10,0,1,0,1,0
16274,111,7698,37,1451606400,3.7,71.0,95.0,6.8,86.0,0,0,0,2016,1,1,4,1,0,0,0,1,0
9233,7,2796,13,1451606400,2.9,38.0,127.0,6.3,73.0,0,0,0,2016,1,1,4,2,0,0,0,1,0
5761,113,1566,4,1420070400,3.6,68.0,157.0,7.2,92.0,11,14,0,2015,1,1,3,7,0,0,0,1,0
17953,90,8000,23,1436486400,3.0,54.0,726.0,5.7,59.0,0,0,0,2015,7,10,4,3,0,0,0,0,1
8887,7,4630,13,1483228800,3.7,50.0,107.0,6.9,82.0,2,2,0,2017,1,1,6,3,0,0,0,1,0
10835,45,4447,19,1449792000,2.6,23.0,373.0,4.5,30.0,0,0,0,2015,12,11,4,1,0,1,0,0,0
3057,16,6959,20,1356998400,2.8,56.0,29.0,5.2,25.0,0,0,0,2013,1,1,1,5,0,0,0,1,0
4538,53,5184,19,1388534400,3.5,61.0,5249.0,6.5,71.0,0,0,0,2014,1,1,2,15,0,0,0,1,0
6490,45,1599,19,1378512000,3.0,36.0,1303.0,6.0,51.0,0,0,0,2013,9,7,5,7,0,0,0,1,0
13963,45,5526,19,1388534400,1.9,9.0,162.0,3.7,15.0,0,0,0,2014,1,1,2,7,0,0,0,0,1
14485,45,786,19,1458691200,3.5,63.0,231112.0,4.9,27.0,14,30,0,2016,3,23,2,29,1,0,0,0,0
4596,45,5457,19,1366329600,3.4,56.0,6156.0,6.4,82.0,0,0,0,2013,4,19,4,1,0,1,0,0,0
14482,45,1562,19,1411689600,4.1,87.0,127151.0,8.0,87.0,1,65,177,2014,9,26,4,19,0,0,1,1,0
836,8,632,19,1378512000,3.3,56.0,5951.0,7.4,89.0,0,0,0,2013,9,7,5,7,0,1,0,1,0
8293,13,2515,19,1378857600,2.6,23.0,152.0,4.6,24.0,0,0,0,2013,9,11,2,1,0,0,0,1,0
14216,64,6170,19,1370390400,3.5,64.0,4168.0,7.3,91.0,0,0,0,2013,6,5,2,1,0,0,1,0,0
8909,45,4167,19,1356998400,2.8,34.0,4089.0,5.0,50.0,1,0,0,2013,1,1,1,2,0,0,0,0,1
4813,45,8000,19,1362787200,3.2,50.0,4462.0,5.9,65.0,0,0,0,2013,3,9,5,1,0,0,0,0,1
16597,16,313,20,1376179200,3.5,65.0,1657.0,7.2,90.0,0,0,0,2013,8,11,6,5,0,1,0,1,0
9805,45,5700,19,1407715200,3.4,55.0,55987.0,5.3,35.0,2,6,0,2014,8,11,0,8,0,0,0,1,0
7391,45,5085,19,1388534400,2.8,36.0,12044.0,5.5,42.0,0,0,0,2014,1,1,2,9,0,0,0,0,1
16019,45,4120,19,1420070400,3.4,56.0,21013.0,5.7,60.0,0,0,0,2015,1,1,3,18,1,0,1,0,0
11256,45,3403,19,1407456000,4.0,81.0,32321.0,6.3,69.0,1,2,3,2014,8,8,4,12,0,1,0,0,0
7440,45,3474,19,1440547200,3.5,62.0,17972.0,4.9,45.0,0,0,0,2015,8,26,2,5,1,0,0,0,0
9671,7,6274,19,1388534400,3.5,67.0,12303.0,7.0,85.0,1,8,0,2014,1,1,2,5,0,0,1,1,0
5826,7,3668,19,915148800,2.4,14.0,1144.0,4.6,25.0,0,0,0,1999,1,1,4,12,0,0,1,1,0
19226,45,8000,19,1370563200,3.4,58.0,304.0,7.0,84.0,0,0,0,2013,6,7,4,1,0,0,0,1,0
10196,45,4778,19,1388534400,2.8,30.0,933.0,4.4,29.0,2,1,0,2014,1,1,2,1,0,1,0,0,0
4081,7,7843,19,1388534400,2.8,25.0,196.0,5.4,47.0,0,0,0,2014,1,1,2,1,0,0,0,1,0
13906,8,4069,19,1356998400,3.8,75.0,1798.0,6.2,63.0,0,0,0,2013,1,1,1,1,0,0,0,1,0
5806,45,3916,19,1398902400,2.9,37.0,14111.0,3.7,12.0,0,0,0,2014,5,1,3,16,0,1,0,0,0
9191,7,5192,70,1390003200,3.5,66.0,13083.0,7.8,93.0,2,17,0,2014,1,18,5,7,0,0,0,1,0
4785,19,4722,90,1381795200,4.1,89.0,3394.0,7.3,88.0,0,0,0,2013,10,15,1,1,0,0,0,1,0
9451,45,6405,19,1388534400,3.2,46.0,2566.0,6.2,59.0,0,0,0,2014,1,1,2,2,0,0,0,1,0
11258,45,7476,19,1404864000,3.5,57.0,33014.0,5.0,41.0,0,0,0,2014,7,9,2,7,0,0,0,1,0
19226,113,6830,4,1388534400,3.2,50.0,79.0,7.5,100.0,0,0,0,2014,1,1,2,1,0,1,0,0,0
3527,45,1044,19,1366502400,3.6,67.0,1412.0,6.9,90.0,2,1,0,2013,4,21,6,4,0,1,0,0,0
19226,45,991,19,1293840000,3.2,53.0,731.0,5.2,48.0,1,0,0,2011,1,1,5,1,0,1,0,0,0
14411,74,3374,14,1388534400,3.6,66.0,776.0,7.6,88.0,0,0,0,2014,1,1,2,2,0,0,0,1,0
5805,45,1588,19,1388534400,2.9,29.0,3552.0,6.3,55.0,0,0,0,2014,1,1,2,1,0,0,0,1,0
3535,45,3574,19,1388534400,3.5,57.0,100752.0,5.0,49.0,1,4,0,2014,1,1,2,18,0,1,0,0,0
15136,7,6011,13,1409184000,3.8,81.0,4301.0,7.4,94.0,0,0,0,2014,8,28,3,7,0,0,0,1,0
5306,45,4407,19,1367539200,2.1,15.0,185.0,4.8,31.0,0,0,0,2013,5,3,4,1,0,0,0,0,1
5987,45,7556,19,1388534400,2.1,13.0,197.0,2.5,11.0,0,0,0,2014,1,1,2,1,1,0,1,0,0
1324,45,5456,19,1356998400,3.0,41.0,575.0,5.6,65.0,0,0,0,2013,1,1,1,4,0,0,0,0,1
7317,45,3853,19,1388534400,3.7,78.0,15529.0,7.6,92.0,0,0,0,2014,1,1,2,9,0,0,0,1,0
19226,45,3262,19,1415923200,3.9,75.0,19192.0,6.8,83.0,1,4,24,2014,11,14,4,1,0,0,0,1,0
19226,45,95,19,1412899200,3.3,51.0,15496.0,3.2,8.0,0,0,0,2014,10,10,4,1,0,0,0,1,0
7576,45,5356,19,1420070400,3.5,59.0,17694.0,6.0,64.0,2,0,0,2015,1,1,3,21,0,1,0,0,0
19226,45,8000,19,1378771200,2.4,22.0,603.0,5.1,47.0,0,0,0,2013,9,10,1,1,0,0,0,0,1
19226,45,8000,19,1371513600,3.5,62.0,133.0,5.6,67.0,0,0,0,2013,6,18,1,1,0,1,0,0,0
7693,74,3930,14,1388534400,1.6,15.0,240.0,2.0,0.0,0,0,0,2014,1,1,2,7,0,1,0,0,0
6911,45,7452,19,1293840000,2.9,44.0,188.0,5.7,44.0,1,0,0,2011,1,1,5,1,0,1,0,0,0
14536,45,3423,19,1420070400,2.5,23.0,3394.0,5.7,50.0,0,0,0,2015,1,1,3,11,0,1,0,0,0
5779,45,7725,19,1427414400,3.2,45.0,53176.0,4.3,29.0,0,0,0,2015,3,27,4,19,0,1,0,0,0
14646,74,4463,14,1408665600,3.6,68.0,322.0,5.9,71.0,0,0,0,2014,8,22,4,4,1,0,1,1,0
6046,45,6006,19,1461283200,3.5,55.0,10164.0,6.2,73.0,2,3,0,2016,4,22,4,16,0,1,0,1,0
19226,45,8000,19,1388707200,3.5,57.0,656.0,5.0,26.0,0,0,0,2014,1,3,4,1,0,0,1,1,0
14497,45,685,19,1388534400,3.1,43.0,2797.0,5.4,47.0,0,0,0,2014,1,1,2,10,0,1,0,0,0
9948,45,6284,19,854150400,3.6,77.0,3409.0,6.2,67.0,1,0,0,1997,1,25,5,1,0,1,0,1,0
11514,7,1042,13,1388534400,3.6,70.0,1862.0,6.5,76.0,2,5,0,2014,1,1,2,19,1,0,1,0,0
4454,7,2867,70,1388534400,3.2,51.0,151.0,4.7,22.0,1,2,0,2014,1,1,2,3,0,0,0,1,0
14266,107,3566,95,1401840000,3.4,55.0,311.0,5.9,29.0,0,0,0,2014,6,4,2,1,1,0,0,0,0
5809,45,2214,19,1420070400,3.1,45.0,19806.0,5.4,43.0,0,0,0,2015,1,1,3,18,1,1,0,0,0
11582,45,4090,4,1388534400,3.6,61.0,48690.0,5.0,35.0,3,1,0,2014,1,1,2,8,0,0,0,1,0
16199,45,1857,19,1432166400,3.9,79.0,82364.0,7.2,94.0,0,0,0,2015,5,21,3,32,0,1,0,0,0
6878,45,8000,19,1380153600,2.1,16.0,685.0,3.5,8.0,0,0,0,2013,9,26,3,1,0,0,0,0,1
4556,79,4098,19,1381968000,2.4,19.0,446.0,3.9,9.0,0,0,0,2013,10,17,3,1,0,0,0,0,1
8656,7,3195,13,1388534400,3.8,77.0,9497.0,8.9,99.0,0,0,0,2014,1,1,2,4,0,0,0,1,0
2591,8,2369,19,1411084800,3.1,43.0,4960.0,5.5,65.0,1,0,0,2014,9,19,4,13,0,0,1,1,0
8659,7,2750,13,1388534400,3.3,53.0,1295.0,5.9,61.0,0,0,0,2014,1,1,2,17,0,1,0,0,0
3069,90,1522,108,1377648000,3.7,72.0,564.0,6.8,79.0,0,0,0,2013,8,28,2,7,0,0,0,1,0
12765,45,3435,19,1388534400,4.2,87.0,7064.0,7.7,94.0,1,27,54,2014,1,1,2,15,0,0,0,1,0
11360,45,7496,19,1394841600,3.4,56.0,2817.0,7.0,84.0,0,0,0,2014,3,15,5,1,0,0,1,1,0
9183,45,3008,19,1394150400,4.0,85.0,59387.0,6.8,87.0,0,0,0,2014,3,7,4,12,0,1,0,0,0
16384,45,4611,19,1388534400,3.6,62.0,25419.0,5.9,53.0,4,2,0,2014,1,1,2,16,0,0,0,1,0
3329,45,3490,19,1388534400,2.6,27.0,29582.0,4.3,19.0,0,0,0,2014,1,1,2,15,0,1,0,0,0
4837,45,7767,19,1356998400,2.0,21.0,2576.0,0.8,0.0,0,0,0,2013,1,1,1,6,0,1,0,0,0
14124,45,8000,19,1356998400,2.9,40.0,4112.0,5.6,67.0,1,3,0,2013,1,1,1,4,1,0,0,0,1
8713,45,765,19,1419465600,3.7,70.0,53115.0,6.0,51.0,3,14,29,2014,12,25,3,21,0,0,0,1,0
15000,16,3971,19,1388534400,2.6,27.0,2927.0,5.7,43.0,1,0,0,2014,1,1,2,10,0,0,0,1,0
1422,15,8000,19,1104537600,3.3,47.0,76.0,4.1,43.0,0,0,0,2005,1,1,5,2,0,0,0,1,0
15048,45,2370,19,1358640000,3.6,71.0,20995.0,7.6,92.0,0,0,0,2013,1,20,6,13,0,1,0,0,0
5874,45,3171,19,1419379200,3.2,48.0,64035.0,5.6,51.0,1,6,0,2014,12,24,2,29,1,1,0,0,0
5863,8,3357,19,1420070400,3.8,75.0,18294.0,7.4,85.0,2,10,0,2015,1,1,3,14,0,0,0,1,0
19226,8,7128,19,1423180800,3.9,80.0,22441.0,8.1,99.0,1,4,48,2015,2,6,4,1,0,1,0,0,0
11357,45,2383,19,1356998400,2.9,33.0,387.0,3.2,8.0,0,0,0,2013,1,1,1,8,0,0,0,1,0
19226,45,3885,19,1405555200,3.5,56.0,22069.0,5.2,44.0,6,0,0,2014,7,17,3,1,0,1,0,0,0
15210,45,6734,19,1356998400,4.1,78.0,223.0,5.2,53.0,0,0,0,2013,1,1,1,1,0,1,0,0,0
8645,64,6091,19,1293840000,3.2,50.0,6859.0,6.4,70.0,0,0,0,2011,1,1,5,3,0,0,0,1,0
17818,8,8000,19,1367539200,3.7,62.0,739.0,5.3,56.0,0,0,0,2013,5,3,4,1,0,1,0,0,0
7342,7,4767,19,1358640000,2.9,41.0,735.0,5.3,50.0,0,0,0,2013,1,20,6,15,0,1,0,0,0
3452,8,5796,19,1404259200,3.5,60.0,1693.0,6.7,76.0,0,0,0,2014,7,2,2,6,0,0,0,1,0
13031,45,7021,19,1388534400,3.5,59.0,718.0,5.2,44.0,0,0,0,2014,1,1,2,8,0,0,0,1,0
6215,45,5220,19,1391299200,3.2,44.0,3070.0,4.1,14.0,0,0,0,2014,2,2,6,5,0,0,0,1,0
12028,64,8000,19,1420070400,2.5,24.0,806.0,5.1,40.0,1,6,0,2015,1,1,3,1,0,0,0,1,0
1228,113,1314,4,1242604800,3.1,46.0,1236.0,4.6,56.0,0,0,0,2009,5,18,0,2,0,0,0,1,0
4947,20,8000,85,1356998400,3.1,43.0,759.0,5.8,69.0,0,0,0,2013,1,1,1,1,1,0,0,0,0
924,45,799,19,1420070400,2.6,26.0,18011.0,3.6,10.0,1,0,0,2015,1,1,3,20,0,1,0,1,0
5031,45,1288,19,1420070400,3.9,82.0,14434.0,8.0,91.0,4,16,0,2015,1,1,3,7,0,0,0,1,0
6187,45,2295,19,1388534400,3.7,68.0,496.0,6.6,80.0,4,0,0,2014,1,1,2,10,0,0,0,1,0
6005,45,8000,19,1398297600,2.7,28.0,211.0,2.5,30.0,0,0,0,2014,4,24,3,1,0,1,0,0,0
12314,61,6250,19,1344384000,3.4,60.0,2216.0,7.9,94.0,2,9,0,2012,8,8,2,1,0,0,0,1,0
4571,45,2057,19,1452816000,2.0,22.0,7745.0,3.1,9.0,0,0,0,2016,1,15,4,8,0,1,0,0,0
12365,45,1911,19,1451606400,2.7,30.0,678.0,5.1,54.0,0,0,0,2016,1,1,4,2,0,0,0,0,1
2992,43,785,19,1420070400,3.3,54.0,1594.0,6.7,73.0,0,0,0,2015,1,1,3,11,0,0,0,1,0
16634,45,263,19,1388534400,2.7,23.0,888.0,4.6,20.0,0,0,0,2014,1,1,2,10,0,0,1,1,0
19129,45,1780,19,1400284800,3.5,66.0,43834.0,8.1,97.0,0,0,0,2014,5,17,5,5,0,0,0,0,1
1369,53,3743,84,1400112000,3.1,44.0,1174.0,6.0,70.0,5,18,0,2014,5,15,3,9,0,0,0,1,1
16727,45,2089,19,1420070400,3.6,64.0,79251.0,6.0,65.0,0,0,0,2015,1,1,3,44,0,1,0,0,0
9511,45,2564,19,347155200,2.8,26.0,1627.0,6.0,63.0,0,0,0,1981,1,1,3,2,0,0,0,0,1
336,45,8000,19,1358640000,3.9,68.0,520.0,4.2,36.0,0,0,0,2013,1,20,6,2,0,1,0,0,0
6137,45,3946,19,1325376000,2.6,26.0,200.0,3.8,13.0,0,0,0,2012,1,1,6,8,0,0,0,1,0
15118,64,6356,19,1262304000,2.7,25.0,560.0,6.1,75.0,0,0,0,2010,1,1,4,1,0,0,0,0,1
9068,45,6245,19,1388534400,4.1,73.0,146.0,6.3,53.0,0,0,0,2014,1,1,2,4,0,0,0,1,0
13171,7,2611,13,1388534400,3.4,60.0,2034.0,6.8,80.0,1,7,0,2014,1,1,2,10,0,0,0,1,0
8579,58,2215,63,1388534400,3.5,63.0,183.0,6.7,80.0,0,0,0,2014,1,1,2,8,0,0,0,1,0
17509,64,697,19,1381536000,3.9,86.0,690.0,7.5,94.0,0,0,0,2013,10,12,5,2,0,0,0,1,0
3623,7,3175,13,1388534400,3.5,66.0,374.0,6.9,85.0,0,0,0,2014,1,1,2,7,0,0,0,1,0
7029,45,8000,19,1396310400,2.4,22.0,644.0,3.4,28.0,0,0,0,2014,4,1,1,1,0,1,0,0,0
14419,45,8000,19,1366243200,3.0,43.0,350.0,6.6,79.0,0,0,0,2013,4,18,3,1,0,0,0,1,0
1272,42,5654,89,1400284800,3.6,71.0,7675.0,7.6,88.0,0,0,0,2014,5,17,5,10,0,0,0,1,0
13818,45,1578,19,1484265600,3.3,51.0,8237.0,4.5,30.0,2,0,0,2017,1,13,4,2,1,1,0,0,0
19226,45,8000,19,1325376000,3.9,76.0,242.0,8.3,89.0,0,0,0,2012,1,1,6,1,0,0,0,1,0
6477,45,3148,19,1358553600,3.1,42.0,3685.0,5.7,55.0,0,0,0,2013,1,19,5,11,0,0,0,1,0
14688,45,1980,19,1422057600,3.7,73.0,11846.0,7.9,94.0,16,35,0,2015,1,24,5,11,0,0,0,1,0
9316,8,1979,19,1420070400,2.8,32.0,1567.0,4.4,25.0,1,0,0,2015,1,1,3,9,0,0,0,1,0
6455,45,6542,19,1426032000,3.5,58.0,76375.0,5.0,29.0,3,17,0,2015,3,11,2,24,1,0,0,0,0
14618,64,7319,19,1394236800,3.7,75.0,23745.0,6.9,84.0,11,18,0,2014,3,8,5,5,0,0,0,1,0
10161,8,2081,19,1413244800,3.9,78.0,9024.0,7.0,83.0,5,5,0,2014,10,14,1,23,0,0,0,1,0
12772,45,538,19,1451606400,3.5,67.0,22061.0,7.3,83.0,3,14,0,2016,1,1,4,7,1,0,0,0,0
16896,45,8000,19,1394323200,3.0,43.0,577.0,5.5,71.0,0,0,0,2014,3,9,6,1,0,0,0,0,1
14423,45,3602,19,1420070400,3.5,66.0,68992.0,7.2,86.0,0,0,0,2015,1,1,3,36,0,1,0,0,0
5590,45,4706,19,1388534400,3.4,54.0,457.0,6.5,78.0,0,0,0,2014,1,1,2,1,0,0,0,1,0
3701,45,1259,19,1394323200,2.4,21.0,2378.0,5.9,32.0,0,0,0,2014,3,9,6,5,0,0,0,0,1
19226,45,1124,19,1388534400,3.3,54.0,2097.0,6.8,81.0,0,0,0,2014,1,1,2,1,0,1,0,0,0
6069,13,5210,19,1386201600,3.2,49.0,97.0,5.4,40.0,0,0,0,2013,12,5,3,1,0,0,1,0,0
11554,8,4448,19,1388534400,3.0,50.0,1358.0,3.3,0.0,0,0,0,2014,1,1,2,1,0,1,0,0,0
17693,45,4238,19,1446163200,3.2,48.0,9460.0,4.8,44.0,5,0,0,2015,10,30,4,12,0,1,0,0,1
10372,45,4896,19,1397779200,2.5,28.0,211.0,5.2,31.0,1,0,0,2014,4,18,4,1,0,1,0,0,0
3932,45,3160,19,1420070400,2.8,29.0,499.0,4.9,25.0,0,0,0,2015,1,1,3,10,1,0,0,0,0
17635,58,1803,19,1356998400,2.9,37.0,190.0,6.4,81.0,5,7,0,2013,1,1,1,1,0,0,0,1,0
6520,45,3800,19,1420070400,2.8,30.0,1448.0,2.1,0.0,0,0,0,2015,1,1,3,1,0,0,1,0,0
10015,45,795,19,1420070400,3.0,36.0,561.0,6.2,55.0,1,0,0,2015,1,1,3,6,0,0,0,1,0
8964,45,5514,19,1456272000,3.0,41.0,14835.0,4.7,37.0,1,0,0,2016,2,24,2,20,1,1,0,0,0
11247,8,4261,19,1423440000,3.9,79.0,17927.0,6.0,56.0,6,0,0,2015,2,9,0,38,0,0,0,1,0
4393,45,2838,19,1388534400,3.1,41.0,405.0,5.4,62.0,0,0,0,2014,1,1,2,6,0,0,0,1,0
9803,45,3326,19,1451606400,3.5,59.0,57945.0,5.1,37.0,2,4,0,2016,1,1,4,12,1,0,0,0,0
8373,45,8000,19,1388534400,3.5,68.0,4306.0,7.1,91.0,0,0,0,2014,1,1,2,5,0,0,0,1,0
8936,8,4959,19,1451606400,2.7,30.0,574.0,3.6,21.0,0,0,0,2016,1,1,4,1,0,0,0,0,1
17529,8,6207,19,1388534400,3.8,62.0,68.0,6.6,89.0,0,0,0,2014,1,1,2,1,0,1,0,0,0
19226,15,234,57,1420070400,4.2,84.0,9472.0,6.2,81.0,0,0,0,2015,1,1,3,1,1,0,0,0,0
18184,45,810,19,1397952000,2.8,29.0,3262.0,5.6,52.0,0,0,0,2014,4,20,6,7,0,0,0,1,0
15321,102,2874,96,1420070400,2.9,36.0,121.0,5.7,50.0,0,0,0,2015,1,1,3,1,1,0,0,0,0
17584,73,7451,19,1388534400,3.4,56.0,1205.0,6.1,69.0,4,9,0,2014,1,1,2,3,1,0,0,0,0
5600,46,1585,69,1388534400,2.9,33.0,283.0,4.4,38.0,0,0,0,2014,1,1,2,1,0,0,0,0,1
7146,8,8000,19,1388534400,3.0,44.0,162.0,6.5,92.0,0,0,0,2014,1,1,2,3,0,0,0,1,0
19226,8,7331,19,1420070400,3.7,73.0,1539.0,6.5,81.0,0,0,0,2015,1,1,3,1,0,0,0,1,0
18035,45,7703,19,1420070400,3.4,62.0,7875.0,6.2,62.0,0,0,0,2015,1,1,3,14,0,0,0,1,0
13342,8,3807,19,1388534400,3.6,66.0,3429.0,8.0,93.0,6,27,0,2014,1,1,2,3,0,0,0,1,0
14807,107,187,95,1388534400,4.2,84.0,816.0,7.5,71.0,0,0,0,2014,1,1,2,1,0,0,0,1,0
19226,45,7243,19,1483228800,3.3,52.0,29215.0,5.5,52.0,0,0,0,2017,1,1,6,1,0,1,0,0,0
11019,45,1883,19,1461283200,3.1,41.0,3728.0,5.2,47.0,0,0,0,2016,4,22,4,8,1,0,0,0,0
19226,45,7739,19,1479859200,4.2,89.0,67766.0,7.9,96.0,2,18,83,2016,11,23,2,1,0,1,0,0,0
17229,9,5957,68,1450915200,4.0,83.0,1238.0,7.1,80.0,0,0,0,2015,12,24,3,5,0,0,0,1,0
6996,45,5498,19,1420070400,3.8,79.0,22649.0,6.7,73.0,0,0,0,2015,1,1,3,1,0,0,0,1,0
5814,45,1349,19,1451606400,3.4,53.0,66498.0,5.0,34.0,4,0,0,2016,1,1,4,12,1,1,1,0,0
3396,45,342,19,1471478400,4.0,85.0,21667.0,7.1,83.0,1,14,42,2016,8,18,3,7,0,1,0,1,0
611,43,2217,19,1423094400,3.0,40.0,12.0,3.7,8.0,0,0,0,2015,2,5,3,4,0,0,0,1,0
2801,8,6651,19,1470873600,3.2,45.0,2846.0,5.7,52.0,0,0,0,2016,8,11,3,5,0,0,0,1,0
6169,45,1944,19,1451606400,3.0,38.0,26995.0,4.4,22.0,0,0,0,2016,1,1,4,17,0,1,0,0,0
15889,43,2460,4,1420070400,3.5,62.0,128.0,7.7,88.0,2,8,0,2015,1,1,3,10,0,1,0,0,0
3400,45,6286,19,1420070400,3.0,42.0,2322.0,6.1,63.0,0,0,0,2015,1,1,3,16,0,0,0,1,0
